id_stop_departure,id_stop_arrival,price,departure_datetime,arrival_datetime
10,1836,700,20:50:00,3:50:00
10,593,785,20:40:00,4:50:00
10,594,900,20:35:00,6:25:00
10,350,1190,21:00:00,8:50:00
10,369,1370,20:20:00,7:35:00
10,593,785,20:50:00,5:00:00
10,350,1370,20:20:00,8:10:00
10,594,1080,20:30:00,6:20:00
10,350,1370,20:00:00,7:50:00
10,593,945,20:50:00,5:00:00
10,369,1370,20:00:00,7:15:00
10,1836,840,20:30:00,3:30:00
10,593,945,20:30:00,4:40:00
10,594,1080,21:00:00,6:50:00
10,3564,1260,20:00:00,5:50:00
10,594,1080,20:50:00,6:40:00
10,1471,1405,20:00:00,8:00:00
10,1469,1317,19:45:00,7:35:00
10,2947,1466,19:45:00,8:55:00
10,2956,1430,19:45:00,8:30:00
10,2167,1289,20:00:00,6:40:00
10,2167,1289,19:45:00,7:00:00
10,1471,1572,20:00:00,8:00:00
10,2167,1440,20:00:00,6:40:00
10,2947,1636,19:45:00,8:55:00
10,1469,1472,19:45:00,7:35:00
10,713,1170,20:10:00,8:10:00
10,3217,900,20:10:00,6:24:00
10,695,900,20:10:00,5:59:00
10,713,1170,20:30:00,8:30:00
10,747,1170,20:10:00,7:58:00
10,3217,900,20:30:00,6:44:00
10,747,1170,20:30:00,8:18:00
10,713,1408,20:10:00,8:10:00
10,695,1147,20:10:00,5:59:00
10,747,1408,20:10:00,7:58:00
10,1471,1400,19:40:00,8:10:00
10,2939,1780,19:40:00,13:00:00
10,2944,1569,19:40:00,10:00:00
10,2951,1497,19:40:00,9:20:00
10,1471,1400,20:50:00,9:20:00
10,2946,1553,19:40:00,9:45:00
10,1471,1572,19:40:00,8:10:00
10,2962,1865,19:40:00,11:00:00
10,2939,1990,19:40:00,13:00:00
10,2949,1793,19:40:00,10:20:00
10,2951,1673,19:40:00,9:20:00
10,2946,1736,19:40:00,9:45:00
10,2940,1903,19:40:00,11:30:00
10,372,1630,19:45:00,11:25:00
10,350,1385,19:45:00,8:10:00
10,369,1597,19:45:00,6:55:00
10,372,1956,19:45:00,11:25:00
10,370,1385,19:45:00,7:25:00
10,350,1597,19:45:00,8:10:00
10,370,1597,19:45:00,7:25:00
10,373,1833,19:45:00,9:50:00
10,725,677,23:45:00,6:00:00
10,595,962,20:05:00,6:35:00
10,595,962,20:00:00,6:30:00
10,594,909,20:05:00,5:55:00
10,593,798,20:05:00,4:20:00
10,593,957,20:05:00,4:20:00
10,651,1229,20:00:00,7:20:00
10,594,1091,20:00:00,5:50:00
10,593,957,20:00:00,4:15:00
10,46,236,8:00:00,12:00:00
10,2143,255,8:00:00,14:30:00
10,315,1315,20:00:00,10:45:00
10,334,1000,20:00:00,7:00:00
10,469,885,20:00:00,5:45:00
10,330,1275,20:00:00,10:15:00
10,315,1350,20:00:00,10:45:00
10,334,1015,20:00:00,7:00:00
10,469,900,20:00:00,5:45:00
10,330,1295,20:00:00,10:15:00
10,315,1525,19:00:00,9:45:00
10,315,1350,19:00:00,9:45:00
10,315,1315,18:00:00,8:45:00
10,334,1000,18:00:00,5:00:00
10,469,885,18:00:00,3:45:00
10,315,1350,18:00:00,8:45:00
10,469,900,18:00:00,3:45:00
10,330,1295,18:00:00,8:15:00
10,334,1015,18:00:00,5:00:00
10,437,1450,20:00:00,14:40:00
10,437,1450,13:05:00,8:15:00
10,556,875,20:00:00,5:15:00
10,617,684,13:05:00,20:25:00
10,438,1500,20:00:00,15:40:00
10,438,1500,13:05:00,9:45:00
10,584,1530,13:05:00,10:15:00
10,583,1900,13:05:00,14:30:00
10,583,1900,20:00:00,20:30:00
10,556,875,13:06:00,23:40:00
10,438,1500,13:05:00,9:15:00
10,587,1260,20:00:00,10:40:00
10,587,1425,20:00:00,10:40:00
10,437,1600,20:00:00,14:40:00
10,437,1700,20:00:00,14:40:00
10,437,1700,13:05:00,8:15:00
10,584,1530,13:06:00,10:15:00
10,583,1900,13:05:00,14:00:00
10,583,1900,20:01:00,20:30:00
10,583,2100,13:06:00,14:30:00
10,583,2195,13:05:00,14:30:00
10,556,875,13:05:00,23:40:00
10,438,1800,13:05:00,9:45:00
10,438,1800,20:00:00,15:40:00
10,556,1005,13:05:00,23:40:00
10,617,786,13:05:00,20:25:00
10,583,2195,20:00:00,20:30:00
10,587,1475,20:00:00,10:40:00
10,2392,634,13:05:00,18:50:00
10,584,1825,13:05:00,10:15:00
10,585,1350,20:00:00,12:40:00
10,438,1500,19:30:00,15:00:00
10,442,1250,19:45:00,8:25:00
10,442,1450,19:45:00,8:25:00
10,516,759,19:45:00,3:15:00
10,442,1250,19:50:00,8:30:00
10,442,1450,19:47:00,8:27:00
10,442,1250,19:47:00,8:27:00
10,443,1185,19:45:00,7:10:00
10,516,759,19:47:00,3:17:00
10,443,1350,19:45:00,7:10:00
10,443,1185,19:50:00,7:15:00
10,516,759,19:50:00,3:20:00
10,442,675,19:45:00,8:25:00
10,443,1350,19:50:00,7:15:00
10,1463,794,15:00:00,0:30:00
10,2939,1350,15:00:00,10:20:00
10,1471,1216,15:00:00,5:25:00
10,2939,1540,15:00:00,10:20:00
10,3030,509,15:00:00,21:00:00
10,3030,509,15:01:00,21:01:00
10,3030,590,15:00:00,21:00:00
10,2940,1472,15:00:00,8:50:00
10,1463,892,15:00:00,0:30:00
10,2939,1730,15:00:00,10:20:00
10,1471,1366,15:00:00,5:25:00
10,2939,1384,15:00:00,10:20:00
10,430,3360,16:30:00,14:30:00
10,543,741,22:30:00,7:35:00
10,482,633,21:50:00,5:45:00
10,484,323,11:00:00,14:50:00
10,484,323,15:00:00,18:50:00
10,711,502,23:35:00,5:20:00
10,484,323,6:00:00,10:05:00
10,338,386,21:50:00,3:05:00
10,517,570,23:35:00,6:20:00
10,484,323,20:00:00,0:20:00
10,600,271,13:00:00,16:50:00
10,516,709,22:30:00,7:05:00
10,600,271,11:00:00,13:55:00
10,484,323,16:00:00,20:20:00
10,773,766,22:30:00,8:05:00
10,338,425,21:50:00,3:05:00
10,543,815,22:30:00,7:35:00
10,600,298,1:00:00,4:10:00
10,484,355,15:00:00,18:50:00
10,484,355,1:00:00,5:20:00
10,600,298,16:00:00,19:30:00
10,2391,669,22:30:00,5:40:00
10,681,396,1:00:00,6:40:00
10,76,396,1:00:00,8:25:00
10,700,752,21:50:00,6:35:00
10,797,811,21:50:00,7:15:00
10,484,355,11:00:00,14:50:00
10,482,696,21:50:00,5:45:00
10,600,298,13:00:00,16:50:00
10,484,355,19:00:00,23:20:00
10,484,355,21:50:00,1:55:00
10,484,355,9:05:00,13:30:00
10,484,371,1:00:00,5:20:00
10,484,371,15:00:00,18:50:00
10,484,371,21:50:00,1:55:00
10,1010,613,21:50:00,4:45:00
10,516,780,22:30:00,7:05:00
10,690,740,22:50:00,6:10:00
10,600,311,11:00:00,13:55:00
10,484,371,6:00:00,10:05:00
10,484,371,20:00:00,0:20:00
10,787,743,22:10:00,6:15:00
10,787,817,22:10:00,6:15:00
10,787,854,22:10:00,6:15:00
10,617,684,13:05:00,20:25:00
10,556,875,20:00:00,5:15:00
10,437,1450,13:05:00,8:15:00
10,438,1500,20:00:00,15:40:00
10,583,1900,20:00:00,20:30:00
10,437,1600,20:00:00,14:40:00
10,438,1700,20:00:00,15:40:00
10,583,2100,13:05:00,14:00:00
10,2392,634,13:05:00,18:50:00
10,617,786,13:05:00,20:25:00
10,438,1800,20:00:00,15:40:00
10,585,1615,13:05:00,6:15:00
14,17,966,2:50:00,11:05:00
15,10,1282,19:25:00,7:50:00
15,10,1282,19:15:00,7:40:00
15,10,1282,19:30:00,7:55:00
15,10,1447,19:15:00,7:40:00
15,10,1447,19:30:00,7:55:00
16,10,1373,18:15:00,7:50:00
16,10,1373,18:05:00,7:40:00
16,10,1549,18:05:00,7:40:00
16,10,1549,18:20:00,7:55:00
17,10,1477,17:10:00,7:50:00
17,10,1477,17:00:00,7:40:00
17,10,1477,17:15:00,7:55:00
17,10,1665,17:15:00,7:55:00
17,10,1665,17:00:00,7:40:00
18,65,380,0:05:00,5:00:00
19,10,765,22:00:00,6:50:00
19,10,765,22:01:00,6:50:00
19,10,765,22:15:00,6:50:00
19,10,765,22:10:00,6:50:00
19,10,860,22:00:00,6:50:00
19,10,860,22:01:00,6:50:00
19,10,775,21:30:00,6:45:00
19,49,775,21:30:00,6:00:00
19,50,775,21:30:00,5:45:00
19,7,850,21:30:00,8:00:00
19,7,850,21:45:00,8:15:00
19,10,775,21:50:00,7:05:00
19,49,775,21:50:00,6:20:00
19,50,775,21:50:00,6:05:00
19,10,775,21:45:00,7:00:00
19,50,775,21:40:00,5:55:00
19,49,775,21:40:00,6:10:00
19,7,850,21:40:00,8:10:00
19,49,775,21:45:00,6:15:00
19,10,775,21:40:00,6:55:00
19,49,900,21:30:00,6:00:00
19,10,900,21:30:00,6:45:00
19,10,900,21:45:00,7:00:00
19,49,900,21:40:00,6:10:00
19,50,900,21:30:00,5:45:00
19,7,900,21:30:00,8:00:00
19,7,940,21:30:00,8:00:00
19,10,900,21:42:00,6:57:00
19,7,940,21:42:00,8:12:00
19,7,940,21:50:00,8:20:00
19,49,900,21:20:00,5:50:00
19,10,900,21:55:00,7:10:00
19,10,720,23:31:00,8:46:00
19,10,720,22:15:00,7:15:00
19,1337,1248,15:00:00,5:50:00
19,409,745,23:00:00,7:30:00
19,409,745,23:15:00,7:45:00
19,409,840,23:00:00,7:30:00
19,409,840,23:15:00,7:45:00
19,409,840,23:10:00,7:40:00
19,2940,1997,13:00:00,8:05:00
19,325,550,13:00:00,18:10:00
19,1471,1705,13:00:00,4:35:00
19,2939,2136,13:00:00,10:25:00
19,2949,1997,13:00:00,6:50:00
19,507,600,13:00:00,18:50:00
19,325,479,12:15:00,17:45:00
19,2939,2136,12:15:00,9:25:00
19,507,520,12:15:00,18:35:00
26,4763,316,22:05:00,6:10:00
26,10,316.80,22:00:00,6:35:00
26,10,317,22:05:00,6:40:00
31,10,800,20:25:00,7:00:00
31,10,800,20:10:00,6:45:00
31,49,800,20:10:00,6:00:00
31,49,800,20:20:00,6:10:00
31,10,800,20:20:00,6:55:00
31,50,800,20:10:00,5:45:00
31,7,910,20:10:00,8:00:00
31,7,940,20:10:00,8:00:00
31,10,910,20:25:00,7:00:00
31,10,910,20:10:00,6:45:00
31,10,910,20:20:00,6:55:00
31,10,910,20:22:00,6:57:00
31,49,910,20:10:00,6:00:00
31,10,720,21:05:00,7:15:00
31,409,745,23:55:00,7:30:00
31,409,840,23:55:00,7:30:00
38,409,1400,22:05:00,11:25:00
38,334,1000,21:56:00,7:01:00
38,334,1100,21:55:00,7:00:00
38,409,1545,21:55:00,11:15:00
38,315,1220,21:15:00,10:00:00
38,315,1450,21:15:00,10:00:00
38,334,1000,21:15:00,6:00:00
38,330,1220,21:16:00,9:01:00
38,334,1000,21:16:00,6:01:00
38,315,1250,21:15:00,10:00:00
38,315,1500,21:15:00,10:00:00
38,330,1500,21:15:00,9:00:00
38,334,1000,21:45:00,7:00:00
38,334,1015,21:45:00,7:00:00
46,10,236,19:00:00,23:00:00
46,556,1085,19:00:00,7:15:00
46,556,1085,19:00:00,6:50:00
46,556,1085,19:40:00,7:45:00
46,315,1175,20:30:00,8:00:00
46,315,1175,20:30:00,7:45:00
46,334,875,20:30:00,4:20:00
46,507,200,7:15:00,10:30:00
49,190,825,21:30:00,9:00:00
49,31,800,21:30:00,7:50:00
49,19,775,21:30:00,6:30:00
49,165,820,21:30:00,8:30:00
49,290,600,21:30:00,4:00:00
49,437,1525,17:30:00,11:30:00
49,1755,810,21:30:00,8:20:00
49,436,1340,17:30:00,7:30:00
49,19,775,21:45:00,6:45:00
49,644,388,17:35:00,21:20:00
49,713,1390,17:30:00,5:30:00
49,644,388,17:30:00,21:15:00
49,436,1450,17:30:00,7:30:00
49,1755,915,21:30:00,8:20:00
49,19,900,21:30:00,6:30:00
49,19,900,21:40:00,6:40:00
49,31,910,21:30:00,7:50:00
49,290,670,21:30:00,4:00:00
49,437,1700,17:30:00,11:30:00
49,165,930,21:30:00,8:30:00
49,644,415,17:30:00,21:15:00
49,302,610,21:30:00,3:00:00
49,190,945,21:30:00,9:00:00
49,369,1417,19:05:00,7:00:00
49,372,1630,19:05:00,10:15:00
49,372,1956,19:05:00,10:15:00
49,369,1629,19:05:00,7:00:00
49,924,604,20:15:00,8:05:00
49,924,604,20:20:00,8:10:00
49,922,600,20:15:00,7:50:00
49,409,1400,21:30:00,11:15:00
49,334,1000,21:30:00,7:00:00
49,334,1000,21:35:00,7:05:00
49,334,1100,21:30:00,7:00:00
49,409,1545,21:30:00,11:15:00
49,409,1545,21:31:00,11:16:00
49,424,1545,21:30:00,10:45:00
49,372,1630,18:15:00,11:25:00
49,372,1956,18:15:00,11:25:00
49,350,1597,18:15:00,8:10:00
49,712,697,6:45:00,12:15:00
49,651,1229,19:00:00,7:20:00
49,593,957,19:00:00,4:15:00
49,334,1000,21:00:00,7:00:00
49,315,1315,21:00:00,10:45:00
49,330,1275,21:00:00,10:15:00
49,469,885,21:00:00,5:45:00
49,334,1015,21:00:00,7:00:00
49,315,1350,21:00:00,10:45:00
49,330,1295,21:00:00,10:15:00
49,315,1525,21:10:00,10:55:00
49,469,900,21:00:00,5:45:00
49,315,1350,20:00:00,9:45:00
49,315,1525,20:00:00,9:45:00
49,315,1315,19:00:00,8:45:00
49,315,1350,19:00:00,8:45:00
49,334,1015,19:00:00,5:00:00
49,556,875,20:40:00,5:15:00
49,437,1450,20:40:00,14:40:00
49,583,1900,20:40:00,20:30:00
49,436,1250,13:45:00,3:50:00
49,438,1500,13:45:00,9:45:00
49,584,1750,13:45:00,10:15:00
49,437,1700,13:45:00,8:15:00
49,442,1450,20:35:00,8:25:00
49,442,1250,20:35:00,8:25:00
49,443,1185,20:35:00,7:10:00
49,442,1250,20:40:00,8:30:00
49,443,1350,20:35:00,7:10:00
49,3030,509,14:00:00,21:00:00
49,2939,1384,14:00:00,10:20:00
49,3030,590,14:00:00,21:00:00
49,1471,1216,14:00:00,5:25:00
49,484,323,15:40:00,18:50:00
49,482,696,22:30:00,5:45:00
49,484,355,19:50:00,23:20:00
49,797,811,22:30:00,7:15:00
49,484,371,19:50:00,23:20:00
49,484,371,6:40:00,10:05:00
49,244,262,14:40:00,17:10:00
49,437,1450,20:40:00,14:40:00
49,583,1900,20:40:00,20:30:00
49,438,1800,13:45:00,9:45:00
50,19,775,22:00:00,6:30:00
50,31,800,22:00:00,7:50:00
50,302,540,22:00:00,3:00:00
50,290,600,22:00:00,4:00:00
50,19,900,22:00:00,6:30:00
50,31,910,22:00:00,7:50:00
50,31,910,22:05:00,7:55:00
50,290,670,22:00:00,4:00:00
50,409,1400,21:46:00,11:16:00
50,409,1545,21:46:00,11:16:00
50,334,1100,21:45:00,7:00:00
50,424,1545,21:45:00,10:45:00
50,315,1450,21:00:00,10:00:00
50,315,1220,21:00:00,10:00:00
50,469,885,21:30:00,5:45:00
50,315,1350,21:30:00,10:45:00
50,469,900,21:30:00,5:45:00
50,330,1295,21:30:00,10:15:00
50,315,1315,19:30:00,8:45:00
65,2363,380,0:15:00,6:00:00
65,18,380,0:30:00,5:30:00
76,49,240,1:05:00,7:20:00
76,924,240,2:10:00,8:05:00
76,10,240,1:05:00,6:35:00
76,10,316.80,1:05:00,6:35:00
76,10,316.80,1:10:00,6:40:00
76,556,645,22:00:00,6:50:00
107,369,1597,20:50:00,6:55:00
165,10,820,19:45:00,7:00:00
165,49,820,19:30:00,6:00:00
165,10,820,19:30:00,6:45:00
165,10,930,19:42:00,6:57:00
165,49,930,19:30:00,6:00:00
165,10,930,19:30:00,6:45:00
171,438,1800,18:00:00,12:30:00
171,372,1630,18:05:00,10:15:00
171,369,1629,18:05:00,7:00:00
190,10,825,19:00:00,6:45:00
190,10,945,19:00:00,6:45:00
190,49,825,19:00:00,6:00:00
190,49,945,19:00:00,6:00:00
190,7,960,19:00:00,8:00:00
205,315,1315,22:10:00,10:45:00
205,334,1000,22:10:00,7:00:00
205,469,885,22:10:00,5:45:00
205,330,1275,22:10:00,10:15:00
205,334,1015,22:10:00,7:00:00
205,469,900,22:10:00,5:45:00
205,315,1350,22:10:00,10:45:00
205,315,1315,20:10:00,8:45:00
205,334,1015,20:10:00,5:00:00
205,315,1350,20:10:00,8:45:00
205,330,1295,20:10:00,8:15:00
205,484,221,10:50:00,13:30:00
226,49,466,0:45:00,6:00:00
226,10,466,0:45:00,6:40:00
226,10,500,0:45:00,6:40:00
226,437,1371,22:15:00,11:00:00
244,10,251,20:20:00,23:40:00
290,10,610,23:59:00,6:50:00
290,10,670,23:59:00,6:50:00
290,10,600,23:25:00,6:45:00
290,49,600,23:25:00,6:00:00
290,10,600,23:35:00,6:55:00
290,49,600,23:35:00,6:10:00
290,10,670,23:40:00,7:00:00
290,10,670,23:37:00,6:57:00
290,10,670,23:25:00,6:45:00
290,49,670,23:25:00,6:00:00
290,7,690,23:37:00,8:12:00
290,50,670,23:25:00,5:45:00
290,7,690,23:25:00,8:00:00
297,10,770,22:20:00,6:50:00
300,10,690,23:05:00,6:50:00
300,10,770,23:05:00,6:50:00
302,10,610,0:35:00,6:50:00
302,10,670,0:35:00,6:50:00
302,10,540,0:30:00,6:45:00
302,50,540,0:30:00,5:45:00
302,49,540,0:30:00,6:00:00
302,49,610,0:30:00,6:00:00
302,10,610,0:30:00,6:45:00
315,10,1220,18:00:00,8:30:00
315,10,1450,18:00:00,8:30:00
315,2470,1220,18:00:00,7:30:00
315,38,1450,18:00:00,6:45:00
315,38,1220,18:00:00,6:45:00
315,50,1220,18:00:00,7:00:00
315,2470,1450,18:00:00,7:30:00
315,10,1500,18:00:00,8:30:00
315,10,1250,18:00:00,8:30:00
315,2470,1250,18:00:00,7:30:00
315,38,1500,18:00:00,6:45:00
315,10,1315,20:00:00,10:31:00
315,334,330,20:00:00,23:30:00
315,205,1315,20:00:00,8:00:00
315,469,445,20:00:00,0:55:00
315,49,1315,20:00:00,9:41:00
315,49,1350,20:00:00,9:41:00
315,10,1350,20:00:00,10:31:00
315,205,1350,20:00:00,8:00:00
315,50,1350,20:00:00,9:05:00
315,49,1525,20:10:00,9:51:00
315,10,1525,19:00:00,9:31:00
315,10,1350,19:00:00,9:31:00
315,49,1525,19:00:00,8:41:00
315,10,1315,18:00:00,8:31:00
315,49,1315,18:00:00,7:41:00
315,50,1315,18:00:00,7:05:00
315,334,330,18:00:00,21:30:00
315,49,1350,18:00:00,7:41:00
315,10,1350,18:00:00,8:31:00
315,469,445,18:00:00,22:55:00
315,205,1350,18:00:00,6:00:00
315,1071,347.50,2:00:00,8:30:00
315,1070,243.20,20:00:00,2:00:00
315,442,117.40,2:00:00,5:15:00
315,1071,347.50,2:05:00,8:35:00
315,46,1175,20:00:00,7:10:00
315,46,1175,19:30:00,7:00:00
315,334,380,20:00:00,23:20:00
315,334,380,19:30:00,22:45:00
315,325,1285,19:30:00,9:35:00
325,19,550,5:30:00,10:40:00
325,1471,1230,18:10:00,4:35:00
325,2944,1695,18:10:00,6:25:00
325,19,479,5:10:00,10:10:00
325,315,1285,17:50:00,8:00:00
330,10,1220,18:30:00,8:30:00
330,10,1450,18:30:00,8:30:00
330,10,1250,18:30:00,8:30:00
330,10,1500,18:30:00,8:30:00
330,2470,1250,18:30:00,7:30:00
330,10,1275,20:50:00,10:31:00
330,205,1275,20:50:00,8:00:00
330,50,1295,20:50:00,9:05:00
330,10,1295,20:50:00,10:31:00
330,10,1295,18:50:00,8:31:00
330,46,1175,20:40:00,7:10:00
334,10,1000,22:30:00,9:15:00
334,10,1000,22:15:00,9:00:00
334,10,1000,0:15:00,11:00:00
334,49,1000,22:30:00,8:45:00
334,49,1000,22:15:00,8:30:00
334,49,1100,22:15:00,8:30:00
334,10,1100,22:15:00,9:00:00
334,49,1100,22:30:00,8:45:00
334,409,410,7:16:00,11:16:00
334,409,450,7:15:00,11:15:00
334,409,450,7:16:00,11:16:00
334,38,1100,22:15:00,8:00:00
334,51,1000,22:15:00,8:05:00
334,10,1000,21:30:00,8:30:00
334,10,1450,21:30:00,8:30:00
334,10,1500,21:30:00,8:30:00
334,2470,1450,21:30:00,7:30:00
334,2470,1500,21:30:00,7:30:00
334,38,1000,21:30:00,6:45:00
334,2470,1000,21:30:00,21:30:00
334,10,1000,23:30:00,10:31:00
334,49,1000,23:30:00,9:41:00
334,315,330,7:00:00,10:45:00
334,50,1000,23:30:00,9:05:00
334,49,1015,23:30:00,9:41:00
334,10,1015,23:30:00,10:31:00
334,205,1015,23:30:00,8:00:00
334,38,1015,23:30:00,8:40:00
334,10,1000,21:30:00,8:31:00
334,315,330,5:00:00,8:45:00
334,10,1015,21:30:00,8:31:00
334,49,1015,21:30:00,7:41:00
334,315,380,4:45:00,8:00:00
334,315,380,4:20:00,7:45:00
334,46,875,23:20:00,7:10:00
338,10,386,1:10:00,6:10:00
338,10,425,1:10:00,6:10:00
338,10,425,1:10:00,6:11:00
350,10,1190,19:20:00,7:30:00
350,10,1190,19:25:00,7:35:00
350,10,1370,19:20:00,7:30:00
350,10,1370,19:25:00,7:35:00
350,10,1385,20:15:00,9:00:00
350,107,1385,20:15:00,8:20:00
350,49,1385,20:15:00,10:00:00
350,49,1597,20:15:00,10:00:00
350,10,1597,20:15:00,9:00:00
350,4763,1597,20:15:00,8:30:00
350,7,1597,20:15:00,12:00:00
369,10,1417,20:20:00,7:30:00
369,171,1417,20:20:00,9:15:00
369,49,1417,20:20:00,8:30:00
369,372,273,7:00:00,10:15:00
369,49,1629,20:20:00,8:30:00
369,10,1629,20:20:00,7:30:00
369,4763,1629,20:20:00,7:15:00
369,107,1629,20:20:00,6:50:00
369,372,327,7:00:00,10:15:00
369,171,1629,20:20:00,9:15:00
369,10,1101,20:20:00,7:30:00
369,10,1190,20:20:00,7:30:00
369,10,1190,20:25:00,7:35:00
369,10,1370,20:20:00,7:30:00
369,10,1370,20:25:00,7:35:00
369,10,1385,21:15:00,9:00:00
369,7,1385,21:15:00,12:00:00
369,10,1597,21:15:00,9:00:00
369,4763,1597,21:15:00,8:30:00
369,49,1597,21:15:00,10:00:00
370,49,1597,20:35:00,10:00:00
370,10,1597,20:35:00,9:00:00
372,10,1630,17:30:00,7:30:00
372,49,1630,17:30:00,8:30:00
372,369,273,17:30:00,20:20:00
372,10,1956,17:30:00,7:30:00
372,49,1956,17:30:00,8:30:00
372,171,1956,17:30:00,9:15:00
372,369,327,17:30:00,20:20:00
372,10,1206,17:30:00,7:30:00
372,10,1630,17:30:00,9:00:00
372,10,1956,17:30:00,9:00:00
372,49,1956,17:30:00,10:00:00
403,713,764,21:30:00,6:35:00
403,713,966,21:30:00,6:35:00
409,19,745,23:00:00,7:30:00
409,19,745,23:15:00,7:45:00
409,10,1400,18:00:00,9:00:00
409,10,1400,18:15:00,9:15:00
409,19,825,23:00:00,7:30:00
409,19,840,23:00:00,7:30:00
409,38,1545,18:15:00,8:15:00
409,10,1545,18:15:00,9:15:00
409,50,1545,18:00:00,8:05:00
409,10,1545,18:00:00,9:00:00
409,10,1545,20:00:00,11:00:00
409,49,1545,18:00:00,8:30:00
409,334,450,18:00:00,22:00:00
409,19,840,23:15:00,7:45:00
409,31,840,23:00:00,6:40:00
409,38,1545,18:00:00,8:00:00
409,10,1545,18:05:00,9:05:00
409,19,840,23:30:00,8:00:00
424,10,1545,18:30:00,9:00:00
430,10,3200,8:00:00,14:00:00
436,49,1340,15:30:00,6:00:00
436,10,1340,15:30:00,6:40:00
436,556,470,15:30:00,21:00:00
436,583,926,7:30:00,18:00:00
436,49,1450,20:30:00,11:35:00
436,556,570,15:30:00,21:00:00
436,589,220,15:30:00,18:20:00
436,7,1450,15:30:00,9:00:00
436,556,550,23:25:00,5:10:00
437,10,1525,12:00:00,6:40:00
437,49,1525,12:00:00,6:00:00
437,49,1525,16:30:00,11:35:00
437,10,1525,16:30:00,12:35:00
437,10,1700,12:00:00,6:40:00
437,10,1700,16:30:00,12:35:00
437,644,1428,16:30:00,7:20:00
437,556,890,12:00:00,21:00:00
437,49,1700,12:00:00,6:00:00
437,713,643,16:30:00,23:00:00
437,582,713,11:30:00,19:30:00
437,49,1700,16:30:00,11:35:00
437,7,1525,16:30:00,14:20:00
437,7,1700,12:00:00,9:00:00
437,7,1700,16:30:00,14:20:00
437,583,680,22:30:00,4:30:00
437,438,90,22:30:00,23:30:00
437,10,1450,16:30:00,10:25:00
437,49,1450,18:35:00,15:05:00
437,49,1450,16:30:00,9:45:00
437,10,1450,18:35:00,15:45:00
437,10,1600,16:30:00,10:25:00
437,10,1600,20:30:00,14:30:00
437,10,1700,18:35:00,15:45:00
437,556,850,16:30:00,1:30:00
437,556,850,18:35:00,5:10:00
437,10,1700,16:30:00,10:25:00
437,617,1200,18:35:00,8:30:00
437,713,550,18:35:00,1:40:00
437,49,1700,18:35:00,15:05:00
437,49,1700,16:30:00,9:45:00
437,10,1450,18:35:00,15:45:00
438,10,1575,15:30:00,12:35:00
438,437,90,15:30:00,16:30:00
438,10,1800,11:00:00,6:40:00
438,556,950,11:00:00,21:00:00
438,713,736,15:30:00,23:00:00
438,7,1800,15:30:00,14:20:00
438,583,590,23:30:00,4:30:00
438,437,90,6:10:00,7:10:00
438,10,1500,17:35:00,15:45:00
438,10,1500,15:30:00,10:25:00
438,10,1800,17:35:00,15:45:00
438,556,950,17:35:00,5:10:00
438,10,1800,15:30:00,10:25:00
438,49,1800,17:35:00,15:05:00
438,10,1800,17:35:00,15:45:00
442,10,1250,18:30:00,7:35:00
442,10,1450,18:30:00,7:35:00
442,49,1450,18:30:00,6:30:00
442,49,1250,18:30:00,6:30:00
442,1071,130.20,5:15:00,8:30:00
442,315,117.40,21:00:00,0:30:00
442,1071,130.20,5:20:00,8:35:00
442,315,117.40,21:05:00,0:35:00
443,10,1185,19:50:00,7:35:00
443,49,1350,19:50:00,6:30:00
443,49,1185,19:50:00,6:30:00
443,516,546,19:50:00,23:45:00
469,10,885,0:55:00,10:31:00
469,49,885,0:55:00,9:41:00
469,50,885,0:55:00,9:05:00
469,10,900,0:55:00,10:31:00
469,334,115,5:45:00,7:00:00
469,49,900,0:55:00,9:41:00
469,38,900,0:55:00,8:40:00
469,315,445,5:45:00,10:45:00
469,10,885,22:55:00,8:31:00
469,49,900,22:55:00,7:41:00
469,315,445,3:45:00,8:45:00
469,10,900,22:55:00,8:31:00
469,330,400,3:45:00,8:15:00
482,10,633,22:30:00,6:10:00
482,10,696,22:30:00,6:10:00
484,507,520,5:00:00,12:00:00
484,46,410,4:10:00,8:00:00
484,10,323,2:20:00,6:10:00
484,10,323,17:10:00,20:50:00
484,10,323,2:05:00,6:40:00
484,10,323,4:00:00,7:30:00
484,10,323,9:00:00,13:10:00
484,10,323,14:00:00,18:10:00
484,10,355,12:50:00,16:40:00
484,10,355,4:00:00,7:30:00
484,49,355,15:00:00,18:20:00
484,10,355,17:05:00,20:50:00
484,338,70,1:55:00,3:05:00
484,10,355,20:20:00,0:45:00
484,49,355,19:30:00,23:15:00
484,49,371,2:20:00,5:30:00
484,205,221,14:00:00,16:20:00
484,10,371,4:00:00,7:30:00
484,10,371,12:50:00,16:40:00
506,19,162,17:00:00,20:15:00
507,1471,1190,18:50:00,4:35:00
507,1471,1325,18:50:00,4:35:00
507,1463,690,18:35:00,0:45:00
507,19,520,4:35:00,10:10:00
507,46,200,17:00:00,20:05:00
516,10,759,23:50:00,7:35:00
516,442,546,3:15:00,8:25:00
516,49,759,23:50:00,6:30:00
516,443,546,3:15:00,7:10:00
516,10,709,21:45:00,6:25:00
521,560,421,18:00:00,21:10:00
521,580,865,18:00:00,23:40:00
521,579,928,18:00:00,0:25:00
521,2383,1003,14:00:00,20:45:00
521,2383,1003,23:59:00,6:44:00
